timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
415714594,1.13504,0.0850857,-0.0426042,4999,0,1.55734,-7.51005,-19.1834,4999,0
415719600,-0.150839,1.22815,-0.46203,5006,0,-5.45575,0.0529087,-10.2042,5006,0
415724605,-0.732669,-0.339853,-0.0414428,5005,0,-1.94397,4.09463,1.1274,5005,0
415729604,0.895666,-1.07509,0.230416,4999,0,4.73995,-3.05817,-11.0911,4999,0
415734613,0.66928,0.675789,-0.167882,5009,0,-0.696948,-4.444,-23.5828,5009,0
415739612,-0.824132,0.971017,-0.26276,4999,0,-6.34175,3.92857,-5.55106,4999,0
415744623,0.170127,-0.857893,0.0117961,5011,0,0.359179,1.49801,0.126818,5011,0
415749620,1.26051,-0.69264,0.0684987,4997,0,5.03319,-4.88479,-16.2933,4997,0
415754624,-0.300236,1.18323,-0.125429,5004,0,-2.64964,-0.501927,-20.8269,5004,0
415759628,-0.561029,0.399825,-0.140386,5004,0,-5.19266,2.74704,1.85588,5004,0
415764641,0.905246,-1.20458,0.0079531,5013,0,2.90995,-1.95335,-3.48895,5013,0
415769636,0.727069,-0.0963935,-0.0421983,4995,0,2.8256,-2.94736,-24.5901,4995,0
415774640,-0.644985,1.46625,-0.0170409,5004,0,-4.93601,2.41091,-13.8476,5004,0
415779643,0.0422199,-0.238017,-0.079731,5003,0,-2.74606,0.531844,5.29567,5003,0
415784648,0.961882,-1.26788,-0.0785558,5005,0,4.77996,-4.50447,-9.34942,5005,0
415789651,0.240329,0.562614,-0.0457727,5003,0,-0.252264,-0.579355,-28.2875,5003,0
415794655,-0.485007,1.06992,-0.001619,5004,0,-5.15828,2.92545,-3.09365,5004,0
415799659,0.481275,-0.773537,-0.130232,5004,0,0.594161,-2.24088,4.04171,5004,0
415804663,0.880975,-0.794904,-0.0965741,5004,0,3.78412,-4.19201,-17.0099,5004,0
415809667,-0.309923,1.00084,0.0925286,5004,0,-3.71003,1.31537,-23.9845,5004,0
415819690,1.02728,-0.875377,-0.208892,5019,0,3.23607,-2.66096,-1.66257,5019,0
415824679,0.26265,-0.220399,-0.022978,4989,0,0.933404,-1.21892,-21.6028,4989,0
415829683,-0.519268,0.788092,0.0881495,5004,0,-3.90582,-0.157389,-13.7978,5004,0
415834686,0.683968,-0.120297,-0.146465,5003,0,-0.253814,-0.37686,0.171213,5003,0
415839690,0.815949,-0.730974,-0.141043,5004,0,2.73136,-1.49225,-8.66105,5004,0
415844701,-0.448544,0.237453,0.073789,5011,0,-3.02994,-0.308804,-21.072,5011,0
415849698,0.187027,0.402349,-0.0234242,4997,0,-2.23192,-1.03452,-5.95307,4997,0
415854702,0.816751,-0.405466,-0.166764,5004,0,2.47935,-0.904815,-3.51723,5004,0
415859706,0.138791,-0.401619,-0.0175621,5004,0,0.730185,-0.88259,-16.3994,5004,0
